Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Chile,CHL,Urban population,SP.URB.TOTL,8365008,8560267,8756541,8953351,9150635,9349891,9550621,9743957,9904607,10070403,10241471,10417956,10601116,10791342,10987352,11189271,11394244,11602508,11831245,12057580,12282174,12503459,12718253,12930789,13140600,13344444,13545043,13733915,13887851,14038455,14187960,14336915,14487604,14643016,14801358,14960588,15118984,15274745,15431205,15595978,15766405,15969570,16237154,16543634,16825479,16993267,17085969,17189465,17302134,..
Chile,CHL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,14.69,12.75,11.83,14.26,13.63,10.46,11.35,19.6,14.65,13.91,..,8.71,..,6.23,5.29,5.63,5.23,4.35,4.49,5.87,4.7,7.414,7.136,7.307,11.158,10.491,10.39,10.168,9.765,10.162,9.34,9.024,8.427,9.285,11.313,8.278,7.277,6.562,6.074,6.483,6.313,6.673,7.257,7.623,7.493,10.934,9.281,8.249,9.013,..
Chile,CHL,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,87,..
Chile,CHL,Trade (% of GDP),NE.TRD.GNFS.ZS,50.68443671,44.24853613,41.74891303,43.47639321,47.67602997,48.12002803,41.75941291,39.86521158,44.82003553,47.26180326,50.58382571,52.05370915,54.19303686,58.45454037,62.97292377,61.74569052,58.09429367,56.25405055,53.6090644,53.21502871,54.96715328,53.92074989,54.09929818,53.83617852,54.69560983,58.71192309,62.14476697,62.4838519,65.69341959,69.88936005,72.06253424,73.71163505,76.97702471,80.67662624,66.68603096,69.71768014,72.48164281,68.15614289,65.14328795,65.63462812,59.34911048,56.05786109,56.02615897,58.17705063,57.61175457,58.18286356,64.83844725,74.98778021,60.96709399,..
Chile,CHL,Surface area (sq. km),AG.SRF.TOTL.K2,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756096,756700,756700,756700,756700,756700,756700,756700,..,..
Chile,CHL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20.165,19.888,20.343,21.553,23.202,19.536,19.176,18.046,18.413,18.96,19.198,17.502,18.277,17.48,16.974,19.222,16.27,14.42,15.321,15.336
Chile,CHL,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,95.39165,95.90266,94.26372,95.45718,94.8,94.51162,93.65419,93.42186,93.43477,94.0068,94.74067,..,..,..,..,..,..,..
Chile,CHL,Rural population,SP.RUR.TOTL,2306551,2277984,2248978,2219344,2189144,2158659,2128096,2106257,2121531,2137330,2153803,2170958,2189034,2208082,2227653,2247905,2268247,2282069,2271031,2258676,2245207,2230587,2214181,2197010,2178713,2159191,2138806,2124010,2136901,2148867,2160818,2172280,2183977,2195972,2208373,2220876,2232832,2244374,2255801,2268217,2281220,2297651,2321714,2349557,2372265,2377357,2370365,2363571,2356701,..
Chile,CHL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1.113738179,..,1.097601771,..,1.260923386,..,1.257240057,1.177210808,1.16569674,1.210211039,1.181291223,1.195187569,1.210357308,1.194090486,1.225415707,1.263338566,1.287656784,1.255137801,1.348703623,1.219729066,0.960393548,0.981475472,0.94026053,0.924216628,0.930162132,0.889890671,0.688454449,0.625093758,..
Chile,CHL,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2742,2710,..,2208,2084,2035,2035,2035,..,2030,2120,..,..,..,..,..,..,..,..,..,..,..,2057,2396,2396,2396,2396,..,..,..
Colombia,COL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,64.012,64.642,65.237,65.827,66.162,66.693,67.189,67.861,68.121,68.308,65.359,68.303,68.166,68.301,68.616,68.701,68.772,68.764,69.083,69.422,69.81,70.209,70.632,70.924,70.913,70.905,71.185,71.537,72.309,72.76,73.156,73.497,73.751,74.206,74.531,74.876,75.18,75.611,75.834,75.95,76.067,76.228,76.418,76.579,76.793,74.757,72.698,76.508,77.725,..
Colombia,COL,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,78,73.9,69.8,65.8,62,58.4,55,51.7,48.8,46.2,48.9,41.7,39.9,38.4,37,35.7,34.5,33.3,32.1,31,29.9,28.8,27.8,26.8,25.9,25.1,24.3,23.5,22.8,22.2,21.5,20.9,20.2,19.6,18.9,18.3,17.7,17.2,16.6,16.1,15.6,15.1,14.6,14.1,13.7,13.2,12.8,12.4,12,..
Colombia,COL,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,90.435,89.485,89.717,88.854,88.778,89.077,88.619,88.084,85.035,83.074,83.795,85.222,86.97,88.673,90.893,93.191,94.336,94.616,94.564,93.378,91.891,92.484,91.732,92.256,94.471,94.496,94.082,94.017,92.662,90.596,88.124,87.744,87.382,86.294,84.007,81.306,79.439,79.556,77.499,73.82,69.785,66.84,65.985,65.17,64.278,62.885,62.023,60.175,59.473,..
Colombia,COL,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.5,0.5,0.5,..,..
Colombia,COL,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,16,20,26,42,61,61,48,58,74,78,88,84,78,88,85,85,85,84,73,74,79,80,81,92,89,93,93,94,92,92,88,85,91,91,90,91,91,92,92,94,88,86,87,90,..
Colombia,COL,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,71,95,85,75,77,78,80,78,92,89,93,93,94,92,92,88,85,92,91,90,91,91,92,92,92,88,86,87,90,..
Colombia,COL,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,13,26,28,43,51,51,45,59,74,81,82,78,74,94,84,95,90,80,78,79,88,93,93,93,92,94,95,95,92,95,88,88,94,92,91,94,93,93,95,95,90,86,88,93,..
Colombia,COL,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.63529348,5.94238281,5.73296547,5.77505445,5.79892111,6.06710577,6.33546638,6.49102163,6.84192181,7.31134558,7.07130194,6.78076792,6.74601603,7.01724052,7.18553209,7.52338505,7.53117037,7.67864323,7.62541389,7.77954912,8.71432114,9.01772404,7.57361269,7.69168758,..
Colombia,COL,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,134.7145386,138.4756928,132.1836395,129.7196503,159.6110992,209.683197,240.1048889,309.6169128,379.1681213,383.9167481,452.4428101,501.8442078,547.0073242,580.9645386,588.2944946,470.099823,448.8458862,497.5401611,519.8220215,503.5348511,464.9777832,561.116272,505.5080566,534.4371338,..
Colombia,COL,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,51.28735855,51.21497098,51.29938453,50.80933787,51.2575242,51.17545846,51.20152796,51.5931292,51.13089917,50.8548616,50.5488227,49.94892716,50.33348912,49.62052032,51.05669941,50.15329018,54.27472512,49.56292662,47.58627789,46.25015168,46.00532671,46.53295665,47.45708257,48.29502744,48.60340494,48.65064265,48.40789471,48.0986125,50.04595629,48.81277318,48.74005097,52.89781426,53.40651329,..
Colombia,COL,Urban population,SP.URB.TOTL,14078221,14554590,15049078,15563771,16090409,16638485,17205481,17789872,18397466,19015023,19619826,20188121,20755192,21334371,21928175,22539684,23151980,23772506,24410050,25055679,25699512,26334488,26972969,27625317,28275861,28909742,29535352,30161651,30789450,31414946,32028133,32625807,33211685,33783550,34348961,34910189,35454119,35978800,36487904,36979935,37465103,38001242,38719527,39600982,40477372,41225475,41841213,42450983,43088562,..
Colombia,COL,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,10.55,..,9.4,..,..,9.1,8.13,11.46,11.13,13,13.89,12.94,10.83,..,..,..,10.12,9.44,7.8,8.25,8.72,11.81,12.14,15,20.06,20.52,15.04,14.481,13.221,13.717,11.062,..,11.204,11.273,12.066,11.153,10.288,9.959,9.246,8.799,8.572,8.922,9.086,9.36,10.28,15.983,13.898,10.547,9.603,..
Colombia,COL,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,81,69,65,68,83,..
Colombia,COL,Trade (% of GDP),NE.TRD.GNFS.ZS,29.82883577,30.94125162,30.06442476,30.42451404,28.66160225,31.81498673,27.26938485,26.10377296,23.69982093,24.34875009,26.33310128,30.83063591,29.86555019,30.142802,31.82162185,34.77781038,33.52991809,33.61159134,36.17747144,35.91753745,35.49723032,36.04410719,35.59706809,35.90892305,36.14927931,32.66708547,33.90111179,32.98263921,36.51618352,35.86342693,37.42269749,39.64135596,37.0988971,39.16764942,35.15612851,34.26460317,39.47042355,38.83515102,37.9866488,37.48746564,38.36076412,36.20265298,35.28291494,36.5347528,37.55853398,34.05557097,40.05914639,48.07397786,40.49380015,..
Colombia,COL,Surface area (sq. km),AG.SRF.TOTL.K2,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141750,1141748,1141749,1141749,1141749,1141749,1141749,1141750,1141750,1140619.05,1140619.05,1140619.05,..,..
Colombia,COL,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,27.721,27.123,26.695,25.54,24.958,23.437,23.026,22.532,22.084,21.402,21.141,21.131,21.837,22.841,23.917,28.63,27.264,24.423,23.24,23.209
Colombia,COL,"School enrollment, primary (% net)",SE.PRM.NENR,..,..,..,..,..,..,..,72.869,..,71.16851,70.04073,68.0572,68.84319,68.74748,68.86982,..,71.93849,79.96265,80.63068,81.36268,84.46672,89.27669,..,92.11651,93.73617,93.89445,92.02846,92.85234,..,92.72557,94.1217,92.67949,91.89814,92.72779,92.9001,91.85368,91.81058,90.2152,90.20282,90.46317,91.9363,92.99662,93.13491,92.91999,..,..,..,..,..,..
Colombia,COL,Rural population,SP.RUR.TOTL,9266423,9304220,9344416,9386566,9425217,9466013,9507786,9548459,9590707,9627667,9648644,9690991,9744275,9796153,9848104,9900385,9946392,9988065,10031423,10071731,10105150,10128257,10148180,10166848,10179002,10180192,10173910,10163029,10147979,10128225,10100844,10065277,10023689,9975258,9922580,9867130,9805495,9737010,9663680,9585494,9504837,9436270,9411551,9423483,9430613,9404522,9346960,9286961,9232590,..
Colombia,COL,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.75183779,..,-0.662920475,..,-0.92503792,..,-0.749073088,-0.739117563,-0.695200145,-0.633081853,-0.508387923,-0.432980388,-0.381235987,-0.367777586,-0.27138561,-0.217361465,-0.325919122,-0.388269097,-0.25229153,-0.24723582,-0.266068161,-0.366633266,-0.383742154,-0.391183972,-0.491402626,-0.470828503,-0.427760243,-0.458272934,..
Colombia,COL,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Ecuador,ECU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,61.085,61.425,61.935,62.397,62.854,63.326,63.809,64.271,64.659,65.202,65.625,66.123,66.587,67.038,67.817,68.445,69.04,69.468,70.07,70.876,71.349,71.82,72.007,71.949,71.92,72.09,72.571,73.164,73.632,73.868,73.909,74.01,74.226,74.709,74.901,75.188,75.179,75.486,75.832,76.141,76.222,76.094,76.22,77.248,77.286,72.004,72.746,76.577,77.392,..
Ecuador,ECU,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,115,109.7,104.8,100.1,95.7,91.2,86.8,82.3,77.8,73.5,69.5,65.8,62.5,59.4,56.6,53.9,51.2,48.6,46,43.4,40.8,38.2,35.7,33.4,31.4,29.6,28.1,26.8,25.7,24.6,23.7,22.8,21.9,21,20,19.2,18.3,17.4,16.6,15.9,15.3,14.8,14.4,14.1,13.8,13.6,13.4,13.2,13.1,..
Ecuador,ECU,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,98.603,98.854,99.188,99.086,99.09,99.271,98.438,96.747,96.148,96.057,94.38,92.924,90.841,90.178,91.736,91.892,92.999,91.986,91.831,91.529,91.635,92.644,90.592,89.834,89.53,89.88,90.25,90.003,88.906,87.393,86.51,87.493,88.859,91.097,93.461,91.851,92.354,90.046,83.498,80.423,79.356,74.617,73.879,72.494,67.976,62.63,58.609,56.981,55.531,..
Ecuador,ECU,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.1,0.2,0.2,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.3,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,..,..
Ecuador,ECU,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,10,26,35,31,48,41,44,51,54,55,68,59,87,85,84,83,82,81,85,79,87,89,88,87,88,92,96,96,96,94,91,88,87,87,83,78,83,85,85,85,70,72,70,70,..
Ecuador,ECU,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,36,69,75,82,88,92,96,94,93,91,90,88,88,87,83,78,83,85,85,85,70,68,70,70,..
Ecuador,ECU,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,24,31,45,34,54,51,50,47,53,57,60,54,69,85,83,81,79,77,89,99,99,99,99,99,99,93,97,98,98,97,95,94,96,97,85,84,86,81,83,83,81,65,74,74,..
Ecuador,ECU,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.4825685,3.97254419,4.72293711,5.70121288,5.790411,5.76793766,5.84506655,5.55722475,5.52174902,6.03388453,6.34925699,6.60509682,6.87859821,6.77866411,6.76601839,7.76786041,7.58817482,7.52484131,7.83214045,7.80768251,8.6576252,8.20646191,7.53457022,..,..
Ecuador,ECU,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,48.11405182,71.16015625,97.25205231,132.0176697,149.7523651,167.7914429,189.5956574,193.3327332,231.6222992,244.5753479,287.0046692,340.4078674,387.5457764,414.1268311,433.418457,464.2218628,449.0386963,469.0454407,493.7319641,484.4719544,473.0195618,498.6079407,492.8357544,..,..
Ecuador,ECU,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,54.47677009,51.69119749,52.24005024,53.29859671,53.35568786,52.47776248,54.15308291,53.06867185,52.72126892,52.32177206,51.82328411,53.55384534,55.08426067,51.28400122,53.40840737,53.38198527,54.37930804,54.91292654,54.34468741,55.09598941,53.45352337,53.43135313,54.77095057,57.05826192,55.08443306,51.36691288,50.60874453,49.98897592,48.68338682,45.6539471,45.8237996,46.89928806,49.20619635,..
Ecuador,ECU,Urban population,SP.URB.TOTL,3015505,3168198,3326177,3489862,3659182,3834777,4016323,4203863,4389974,4577139,4768708,4963251,5160434,5360387,5563169,5769946,5962189,6145574,6328935,6511038,6695376,6883067,7072498,7263850,7457037,7651464,7849601,8029971,8199363,8371256,8544606,8720301,8898741,9080351,9265480,9451580,9632687,9808614,9978250,10143980,10312461,10486375,10670786,10881191,11095186,11258608,11380604,11508890,11649655,..
Ecuador,ECU,"Unemployment, total (% of total labor force) (national estimate)",SL.UEM.TOTL.NE.ZS,5.3,..,5.8,..,..,..,..,..,..,..,..,..,7.24,6.99,7.71,5.88,8.19,8.56,7.95,6.68,6.7,10.38,9.17,11.49,13.96,4.8,4.252,..,5.662,5.002,3.779,3.55,3.142,3.917,4.608,4.088,3.458,3.235,3.083,3.48,3.616,4.597,3.836,3.53,3.812,6.116,4.504,3.713,3.51,..
Ecuador,ECU,"Tuberculosis case detection rate (%, all forms)",SH.TBS.DTEC.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,80,80,80,80,80,80,80,80,80,80,80,80,79,79,80,80,80,80,80,80,66,69,84,80,..
Ecuador,ECU,Trade (% of GDP),NE.TRD.GNFS.ZS,35.40505004,34.01390427,34.44221024,33.29582882,36.07958177,35.02500959,29.91527369,32.41294559,30.87601734,33.05830053,35.7173094,33.11060448,37.73072285,42.66230148,45.11298119,44.59491229,45.19663998,44.80654365,43.17121842,43.7777475,45.91127073,44.21570268,45.01718632,43.39510795,49.2012508,65.40429538,56.12848674,54.79664394,52.3575427,56.07454672,61.95815079,65.84235562,68.85058545,74.59029636,57.34734606,65.77738491,70.03568375,67.00292909,63.43330033,61.42637662,47.82803971,40.5344918,43.61772332,48.0093481,48.08284994,43.98931244,53.15119869,61.62166239,57.84775435,..
Ecuador,ECU,Surface area (sq. km),AG.SRF.TOTL.K2,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,283560,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,256370,..,..
Ecuador,ECU,"Share of youth not in education, employment or training, total (% of youth population)  (modeled ILO estimate)",SL.UEM.NEET.ME.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,17.459,17.047,16.368,16.145,16.498,15.66,16.433,16.554,17.357,20.234,19.811,18.44,17.56,17.67,17.516,20.369,18.819,18.435,18.634,18.566
Ecuador,ECU,"School enrollment, primary (% net)",SE.PRM.NENR,80.34071,80.7904,83.90445,85.77794,88.93417,87.55129,..,..,..,..,..,..,..,..,..,..,..,..,..,91.98211,92.52188,93.75276,96.26485,95.2353,94.95655,95.58856,96.80904,97.41598,97.01792,..,95.95781,95.93721,96.72017,94.52771,92.34961,92.62287,91.98807,91.67788,91.50564,91.35484,91.6503,91.66046,91.64154,90.94167,..,..,..,..,..,..
Ecuador,ECU,Rural population,SP.RUR.TOTL,4102746,4152714,4200642,4246305,4289687,4331100,4370587,4407435,4450443,4497643,4542446,4582747,4618856,4650421,4678683,4703727,4740191,4784554,4825339,4861159,4895138,4927883,4958629,4987334,5013758,5037742,5061139,5108501,5172943,5237445,5301557,5365830,5430032,5494851,5560474,5625115,5693540,5763580,5828878,5891144,5953764,6018764,6088733,6168356,6244835,6287457,6301850,6315007,6330428,..
Ecuador,ECU,Rule of Law: Estimate,RL.EST,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,-0.449707776,..,-0.539550304,..,-0.666360259,..,-0.756515443,-0.780572593,-0.76489985,-0.821377993,-1.031002641,-1.032861471,-1.105306387,-1.205040216,-1.143229127,-1.144285321,-1.063925147,-0.870363593,-0.970792294,-0.956418455,-0.649083614,-0.718140543,-0.663264275,-0.542950988,-0.540949643,-0.354992211,-0.620780826,-0.957790792,..
Ecuador,ECU,Rail lines (total route-km),IS.RRS.TOTL.KM,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,956,956,956,956,956,956,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Guyana,GUY,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.375,60.449,60.558,60.646,60.735,60.808,60.91,61.01,61.157,61.255,61.379,61.521,61.698,61.849,62.054,62.254,62.463,62.816,63.016,63.007,62.668,62.691,62.879,63.429,63.772,64.075,64.38,64.183,64.117,64.214,64.392,64.848,65.462,65.721,66.03,66.204,66.469,66.443,66.71,67.334,67.719,68.069,68.543,68.829,69.067,67.751,64.323,69.888,70.18,..
Guyana,GUY,"Mortality rate, under-5 (per 1,000 live births)",SH.DYN.MORT,72.7,72.4,71.9,71.4,70.8,70.2,69.6,68.9,68.2,67.4,66.6,65.7,64.7,63.5,62.2,60.8,59.2,57.7,56,54.5,53,51.6,50.2,48.9,47.7,46.5,45.3,44.2,43.2,42.3,41.4,40.5,39.7,38.9,38.1,37.3,36.5,35.8,34.9,34,33.1,32.1,31.1,30.2,29.3,28.4,27.5,26.6,25.7,..
Guyana,GUY,"Adolescent fertility rate (births per 1,000 women ages 15-19)",SP.ADO.TFRT,113.523,111.871,109.887,108.5,105.626,103.08,110.102,111.271,111.679,111.345,111.79,111.574,110.661,108.896,106.729,106.651,106.771,108.325,110.275,111.777,113.794,113.423,112.381,113.388,109.843,105.829,100.087,97.642,93.634,89.626,88.263,88.371,88.121,86.737,85.106,83.361,81.687,79.93,80.042,80.206,80.084,79.007,77.516,76.143,75.615,74.211,72.781,71.313,69.927,..
Guyana,GUY,"Prevalence of HIV, total (% of population ages 15-49)",SH.DYN.AIDS.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.1,0.1,0.1,0.1,0.2,0.3,0.3,0.4,0.4,0.5,0.6,0.7,0.8,0.9,1,1.1,1.2,1.3,1.3,1.4,1.4,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,1.5,..,..
Guyana,GUY,"Immunization, DPT (% of children ages 12-23 months)",SH.IMM.IDPT,..,..,..,..,..,35,45,53,58,70,75,64,67,64,77,83,81,79,93,90,86,83,88,90,83,88,85,91,90,91,93,93,94,93,98,95,93,97,98,98,95,97,97,95,99,99,98,98,98,..
Guyana,GUY,"Immunization, HepB3 (% of one-year-old children)",SH.IMM.HEPB,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,85,91,90,91,93,93,94,93,98,95,93,97,98,98,95,97,97,95,99,99,98,98,98,..
Guyana,GUY,"Immunization, measles (% of children ages 12-23 months)",SH.IMM.MEAS,..,..,..,..,..,..,..,68,51,56,40,42,52,55,69,73,76,73,92,83,77,91,82,93,87,86,92,93,89,88,92,90,96,95,97,95,98,99,99,99,99,99,99,98,98,98,95,95,95,..
Guyana,GUY,Current health expenditure (% of GDP),SH.XPD.CHEX.GD.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.18737936,3.05506778,3.19353795,3.26884198,3.43770432,3.79409742,3.93144464,4.28126192,4.20242214,4.35117149,4.21897697,4.17213488,3.7081871,3.80231309,3.94755435,4.02264786,4.01842117,4.3191123,4.90492535,4.90331507,5.4180727,4.92369986,3.00636959,..,..
Guyana,GUY,Current health expenditure per capita (current US$),SH.XPD.CHEX.PC.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.37635422,60.09927368,65.04125214,68.19880676,74.69225311,85.35713959,98.34314728,125.7925873,138.7004395,150.2172394,162.7039337,186.1139221,201.8883209,211.2910614,216.0375977,226.894043,235.916626,266.8636475,296.6690369,314.0977478,367.1126099,462.5905457,531.6278687,..,..
Guyana,GUY,"Wage and salaried workers, total (% of total employment) (modeled ILO estimate)",SL.EMP.WORK.ZS,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,59.7033615,59.80806142,60.05643394,60.37075611,60.67062549,60.97465964,61.23134239,61.38542887,61.55594058,61.48777513,61.69405815,61.89859763,61.94216322,62.0019599,61.77778138,61.5723538,61.79226997,62.13809617,62.40416025,62.76026956,63.11236558,63.51504229,63.81884683,64.01880605,64.28822232,64.67229404,65.18318238,65.53514739,65.66475033,65.76285335,66.32737199,66.81026073,68.07106341,..
